key,sender,senderID,senderPlace,senderPlaceID,senderDate,addressee,addresseeID,addresseePlace,addresseePlaceID,addresseeDate,note,edition,page,source,sourceID,provenance,extent
325,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1778-12-12,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
326,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1778-12-19,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
327,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1778-12-19,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
328,Matthias Claudius,118521098,Wandsbek,http://www.geonames.org/2911285,1778-12-20,Johann Heinrich Voß,118627910,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
329,Carl Friedrich Cramer,100178405,Hamburg,http://www.geonames.org/2911298,1779-01-10,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
330,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856024,1779-01-21,Leopold Friedrich Günther Goeckingk,118540084,Ellrich/Harz,http://www.geonames.org/2930900,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
331,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-01-30,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
332,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-02-20,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
333,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-02-20,Julie Clodius,102439974,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
334,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-03-03,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
335,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-03-23,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
336,,,Hamburg,http://www.geonames.org/2911298,1779-03,Bach: Rechnung für Passionsaufführung,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
337,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-04-13,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
338,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-04-16,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
339,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-04-20,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
340,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-05-18,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
341,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-06-05,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
342,Theodora Sophia Constantia Breitkopf; Johann Gottlob Immanuel Breitkopf,135583810; 118809873,Leipzig,http://www.geonames.org/2879139,1779-06-15,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
343,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-07-12,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
344,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-07-14,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
345,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-07-27,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
346,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-07-29,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
347,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-09-04,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
348,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-09-06,Hauptkirche St. Katharinen,7572956-8,Hamburg,http://www.geonames.org/2911298,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
349,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-09-20,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
350,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-09?,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
351,,,,,,Versand- und Strichlisten nebst Rechnungen von verschiedenen Monaten des Jahres 1779,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
352,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-10-24,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
353,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-11-02,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
354,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-11-03,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-11-10,,,,,,,,,D-LEu Slg. Nebauer/M/A-,DE-611-HS-2113339,,
355,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-11-12,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
356,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-11-16,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
357,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-11-16,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
358,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-11-20,,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
359,Johann Philipp Kirnberger,118777238,Berlin,http://www.geonames.org/2950159,1779-12,Johann Nikolaus Forkel,118809962,Göttingen,http://www.geonames.org/2918632,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
360,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-12-10,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
361,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-12-16,Johann Philipp Kirnberger,118777238,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
362,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-12-25,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
363,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779-12-29,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
364,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1779,Adam Friedrich Oeser,118786792,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
365,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-01-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
366,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-01-25,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
367,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-02-08,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
368,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-02-24,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
369,Ebeling,,Hamburg,http://www.geonames.org/2911298,1780-03-18,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
370,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-03-21,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
371,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-04-10,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
372,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-04-29,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
373,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-05-13,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
374,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-05-19,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
375,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-05-19,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
376,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-07-04,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
377,Ernestine Voß,11623346X,Otterndorf,http://www.geonames.org/2856024,1780-05-29,Leopold Friedrich Günther Goeckingk,118540084,Ellrich/Harz,http://www.geonames.org/2930900,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
378,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856025,1780-05-29,Leopold Friedrich Günther Goeckingk,118540084,Ellrich/Harz,http://www.geonames.org/2930900,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
379,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856026,1780-06-26,Johann Abraham Peter Schulz,118762494,Rheinsberg,http://www.geonames.org/2847612,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
380,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856027,1780-06-29,Leopold Friedrich Günther Goeckingk,118540084,Ellrich/Harz,http://www.geonames.org/2930900,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
381,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-08-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
382,Johann Abraham Peter Schulz,118762494,Rheinsberg,http://www.geonames.org/2847612,1780-07-13,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
383,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856024,1780-07-17,Leopold Friedrich Günther Goeckingk,118540084,Ellrich/Harz,http://www.geonames.org/2930900,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
384,,,Hamburg,http://www.geonames.org/2911298,1780-09-07,Bach: Rechnung für Bürgerkapitänsmusik,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
385,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856024,1780-09-04,Leopold Friedrich Günther Goeckingk,118540084,Ellrich/Harz,http://www.geonames.org/2930900,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
386,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-09-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
387,,,Hamburg,http://www.geonames.org/2911298,1780-10-03,Bach: Rechnung für Einführung des Hauptpastors Rambach,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
388,Matthias Claudius,118521098,Wandsbek,http://www.geonames.org/2911285,1780-10-03,Heinrich Wilhelm von Gerstenberg,118690949,Kopenhagen,http://www.geonames.org/2618425,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
389,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-10-06,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
390,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-10-27,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
391,Johann Heinrich Voß,118627910,Otterndorf,http://www.geonames.org/2856024,1780-10,Johann Abraham Peter Schulz,118762494,Rheinsberg,http://www.geonames.org/2847612,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
392,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-11-02,Johann Jacob Böse,,Otterndorf,http://www.geonames.org/2856024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
393,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-11-07,Johann Jacob Böse,,Otterndorf,http://www.geonames.org/2856024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
394,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-11-20,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
395,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1780-12-02,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
