"key","sender","senderID","senderPlace","senderPlaceID","senderDate","addressee","addresseeID","addresseePlace","addresseePlaceID","addresseeDate","note","edition","page","source","sourceID","provenance","extent"
"I:33","Johann Christoph Friedrich Bach",118651471,"Bückeburg","http://www.geonames.org/2942159","1761-01-03","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:34","Johann Christoph Friedrich Bach",118651471,"Bückeburg","http://www.geonames.org/2942159","1761-11-20","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:35","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159","1763-02-04","Johann Christoph Friedrich Bach",118651471,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:36a","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159","1764-09-07","Johann Christoph Friedrich Bach",118651471,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:38","Johann Christoph Friedrich Bach",118651471,"Bückeburg","http://www.geonames.org/2942159","1767-03-31","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:40","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159","1768-09-16","Rentkammer","10047123-7 ","Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:41","Johann Christoph Friedrich Bach",118651471,"Bückeburg","http://www.geonames.org/2942159","1771-04-26","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:42","Johann Friedrich Christoph Struve",,"Bückeburg","http://www.geonames.org/2942159","1772-12-22","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:44","Christian Friedrich Geyer",120710757,"Bückeburg","http://www.geonames.org/2942159","1773-08-21","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:46","Johann Christoph Friedrich Bach",118651471,"Bückeburg","http://www.geonames.org/2942159","1777-03-29","Graf Wilhelm von Schaumburg-Lippe",118632949,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:47","Graf Philipp Ernst von Schaumburg-Lippe",137838638,"Bückeburg","http://www.geonames.org/2942159","1777-12-05","Justizrat Knefel; Johann Christoph Friedrich Bach",";118651471","Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:48","Ernst Christian Heinrich Struve",,"Bückeburg","http://www.geonames.org/2942159","1778-03-23","Graf Philipp Ernst von Schaumburg-Lippe",137838638,"Bückeburg","http://www.geonames.org/2942159","1778-03-28",,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:49","Graf Philipp Ernst von Schaumburg-Lippe",137838638,"Bückeburg","http://www.geonames.org/2942159","1778-04-15","Ernst Christian Heinrich Struve",,"Bückeburg","http://www.geonames.org/2942159",,,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
"I:50","Ernst Christian Heinrich Struve",,"Bückeburg","http://www.geonames.org/2942159","1778-05-16","Graf Philipp Ernst von Schaumburg-Lippe",137838638,"Bückeburg","http://www.geonames.org/2942159","1778-05-16",,"Leisinger, Ulrich, Hrsg., 2011. Johann Christoph Friedrich Bach: Briefe und Dokumente. Hildesheim, Olms. Leipziger Beiträge zur Bach-Forschung. 9. ISBN 978-3-487-14337-8",,,,,
